kepid,kepoi_name,koi_disposition,koi_prad,koi_teq,koi_insol,koi_period,koi_duration,koi_depth,koi_steff,koi_slogg,koi_srad,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
6670075,K02382.01,FALSE POSITIVE,1.38,3834.0,51080.76,0.759706632,1.0896,39.7,8621.0,4.101,2.094,284.03293,42.168709,0,1,1,0
9395024,K02383.01,CONFIRMED,1.56,1191.0,475.39,4.37033233,2.845,177.8,5657.0,4.282,1.182,287.40533,45.918011,0,0,0,0
8631751,K02453.01,CANDIDATE,0.84,608.0,32.46,1.530515205,0.5945,659.7,3462.0,5.004,0.259,294.46848,44.75396,0,0,0,0
11401822,K02454.01,FALSE POSITIVE,1.04,1565.0,1419.52,1.08070294,3.363,145.6,5482.0,4.539,0.813,291.28632,49.24308,0,1,0,1
6507427,K02455.01,FALSE POSITIVE,1.77,1118.0,369.34,4.74254518,1.023,305.7,6046.0,4.478,1.007,286.50739,41.922131,0,0,0,1
5521300,K02456.01,FALSE POSITIVE,24.49,744.0,72.36,18.13559979,2.019,452.7,6184.0,4.448,1.038,287.76083,40.742771,0,1,1,0
9753154,K02457.01,CONFIRMED,1.45,1839.0,2708.57,3.70429015,3.37,55.7,6732.0,3.958,1.927,282.30121,46.516201,0,0,0,0
9011825,K02530.01,CONFIRMED,2.5,657.0,44.17,37.3331165,7.643,187.8,5623.0,4.079,1.588,287.80557,45.340549,0,0,0,0
4172746,K02531.01,CANDIDATE,1.96,523.0,17.73,17.6997392,2.76,752.7,4807.0,4.583,0.742,295.10391,39.268749,0,0,0,0
5174858,K02532.01,CONFIRMED,2.27,760.0,79.1,7.9709719,1.2893,488.4,5237.0,4.572,0.826,288.02969,40.344151,0,0,0,0
11074835,K02533.01,CONFIRMED,3.34,1598.0,1540.84,6.03355539,10.049,89.5,4924.0,3.356,3.588,286.71564,48.645279,0,0,0,0
1996180,K02534.01,CONFIRMED,1.62,1484.0,1148.47,3.02558494,3.0008,128.3,6123.0,4.263,1.263,286.3443,37.411968,0,0,0,0
10407221,K02605.01,FALSE POSITIVE,1.3,1309.0,696.63,0.933746783,4.255,417.5,4643.0,4.61,0.663,292.84448,47.550419,0,0,1,1
5991936,K02606.01,FALSE POSITIVE,45.49,1826.0,2630.31,6.09740316,4.635,568.5,8828.0,4.227,1.828,299.54865,41.241371,0,0,1,0
5095635,K02607.01,CANDIDATE,2.07,2131.0,4879.62,0.754457729,0.5891,248.2,5561.0,4.25,1.193,290.68469,40.255451,0,0,0,0
6269070,K02608.01,CONFIRMED,1.84,2017.0,3906.36,2.7612237,3.681,66.8,6381.0,3.897,2.232,285.7135,41.605885,0,0,0,0
6705137,K02609.01,FALSE POSITIVE,1.26,975.0,213.15,5.59727625,1.659,200.8,5796.0,4.522,0.876,295.43375,42.16766,0,0,1,1
12254688,K02384.01,CANDIDATE,39.8,916.0,166.36,62.6825769,2.327,398.9,7058.0,3.648,3.101,289.37381,50.934341,0,0,0,0
8345172,K02385.01,FALSE POSITIVE,2.74,406.0,6.44,50.5715805,3.726,1282.6,5262.0,4.59,0.783,282.0174,44.38578,0,1,1,0
4172013,K02386.01,CANDIDATE,28.42,827.0,110.79,16.2707207,5.707,468.0,6117.0,4.315,1.244,294.94009,39.232571,0,0,0,0
12254378,K02387.01,CONFIRMED,1.87,1542.0,1333.35,2.032319072,1.6762,315.5,6156.0,4.443,1.05,289.18668,50.937561,0,0,0,0
4247791,K00028.01,FALSE POSITIVE,82.46,1413.0,939.61,4.100870416,8.15361,123520.0,5923.0,4.118,1.51,287.16486,39.376942,0,1,0,0
7604328,K02458.01,CONFIRMED,1.63,1043.0,279.53,4.35407371,2.427,277.1,5455.0,4.421,0.909,290.74432,43.26078,0,0,0,0
11236244,K02460.01,CONFIRMED,1.51,554.0,22.24,11.32269749,3.517,311.0,4563.0,4.624,0.642,287.65741,48.982159,0,0,0,0
9837685,K02461.01,CONFIRMED,2.47,676.0,49.26,13.71218522,2.437,786.7,5550.0,4.562,0.831,294.53354,46.618271,0,0,0,0
5042210,K02462.01,CONFIRMED,1.75,1097.0,342.49,12.14684625,6.197,70.7,5877.0,3.927,1.963,298.9917,40.142422,0,0,0,0
12454461,K02463.01,CONFIRMED,1.04,1035.0,271.25,7.46718958,3.633,75.7,6161.0,4.399,1.169,288.0593,51.35445,0,0,0,0
1996180,K02534.02,CANDIDATE,1.39,1222.0,527.11,5.42204257,2.952,79.1,6123.0,4.263,1.263,286.3443,37.411968,0,0,0,0
9635606,K02535.01,CONFIRMED,2.96,386.0,5.23,48.8882668,6.468,462.8,4821.0,4.529,0.788,284.74792,46.373619,0,0,0,0
3728701,K02536.01,CONFIRMED,2.43,542.0,20.36,51.1319346,6.019,382.3,6071.0,4.353,1.107,285.21985,38.805882,0,0,0,0
10861715,K02537.01,FALSE POSITIVE,2.01,344.0,3.3,133.516435,2.196,510.0,5989.0,4.553,0.848,292.02341,48.226959,0,0,0,0
1849702,K02538.01,CONFIRMED,1.46,420.0,7.33,39.8312536,2.442,388.8,5026.0,4.58,0.759,286.28595,37.387058,0,0,0,0
9390653,K00249.01,CONFIRMED,1.57,374.0,4.62,9.549277089,1.5832,1826.9,3547.0,4.899,0.369,284.92184,45.972401,0,0,0,0
2305866,K02610.01,CANDIDATE,2.74,1065.0,304.22,24.1073172,10.465,104.2,6585.0,3.813,2.517,292.09332,37.61348,0,0,0,0
11187837,K00252.01,CONFIRMED,2.64,362.0,4.07,17.60461401,3.716,2292.1,3744.0,4.737,0.516,290.40149,48.82259,0,0,0,0
8885673,K02611.01,FALSE POSITIVE,1.62,1324.0,728.99,1.228721184,1.041,465.6,4897.0,4.542,0.764,291.85318,45.11092,0,0,1,0
9712350,K02613.01,CANDIDATE,2.41,417.0,7.12,51.5738653,2.784,900.7,5380.0,4.581,0.813,292.70343,46.415871,0,0,0,0
8025596,K02615.01,CONFIRMED,1.49,1098.0,343.6,4.69505576,3.058,240.0,5999.0,4.494,0.959,290.68524,43.859638,0,0,0,0
5956787,K02616.01,FALSE POSITIVE,1.8,1589.0,1504.24,0.569115976,2.028,796.9,4788.0,4.61,0.656,290.65125,41.234505,0,1,1,1
3642741,K00242.01,FALSE POSITIVE,5.53,880.0,141.3,7.258450123,5.7297,3714.7,5638.0,4.513,0.92,290.63651,38.707668,0,0,0,0
12071037,K02388.01,FALSE POSITIVE,0.99,988.0,225.07,6.0959841,10.39,112.7,5826.0,4.43,0.885,296.1181,50.51659,0,0,1,1
8494617,K02389.01,CONFIRMED,1.33,684.0,51.7,22.9221181,8.2,140.3,5897.0,4.357,1.081,291.57898,44.531712,0,0,0,0
10289119,K02390.01,CONFIRMED,3.21,1159.0,425.93,16.10474503,5.712,124.1,5822.0,3.683,2.886,297.21579,47.378521,0,0,0,0
7382313,K02392.01,CONFIRMED,1.4,899.0,154.52,7.42697378,3.206,205.2,5573.0,4.434,0.982,297.07037,42.977741,0,0,0,0
9887224,K02464.01,FALSE POSITIVE,0.72,1597.0,1538.25,0.874629873,1.782,68.1,5099.0,4.491,0.832,290.30295,46.79081,0,0,1,0
7542369,K02465.01,FALSE POSITIVE,1.25,1106.0,353.34,5.46091846,1.781,172.0,6319.0,4.465,0.93,295.78381,43.1824,0,1,1,0
8544992,K02466.01,CONFIRMED,0.88,830.0,112.21,3.17323012,1.9094,204.5,4500.0,4.632,0.633,284.82803,44.60873,0,0,0,0
8544992,K02466.02,CONFIRMED,0.91,515.0,16.64,13.2970695,3.283,219.7,4500.0,4.632,0.633,284.82803,44.60873,0,0,0,0
11295426,K00246.01,CONFIRMED,2.21,1140.0,398.33,5.398752862,3.4303,346.5,5790.0,4.279,1.198,291.03232,49.040272,0,0,0,0
7289162,K02539.01,FALSE POSITIVE,1.07,1155.0,420.53,5.26648126,1.964,97.8,6204.0,4.394,1.065,293.96689,42.841888,0,0,1,1
3001885,K02540.01,FALSE POSITIVE,1.57,998.0,234.19,2.67596808,2.021,420.6,4732.0,4.53,0.795,294.0704,38.181702,0,0,1,0
12306058,K02541.01,CONFIRMED,3.36,1425.0,973.85,7.41683033,7.274,72.6,4938.0,3.45,3.324,290.62183,51.057301,0,0,0,0
6183511,K02542.01,CONFIRMED,0.67,849.0,122.92,0.727331746,0.8323,357.4,3460.0,4.92,0.356,283.40195,41.516331,0,0,0,0
12469800,K02543.01,CONFIRMED,1.37,1344.0,772.73,1.302017467,1.3692,290.5,4948.0,4.508,0.816,295.90921,51.347939,0,0,0,0
4915638,K02617.01,CONFIRMED,1.43,739.0,70.63,8.63050092,3.144,325.8,5352.0,4.599,0.764,289.37704,40.00116,0,0,0,0
6351097,K02618.01,FALSE POSITIVE,1.36,763.0,80.08,12.49117388,2.848,189.9,5753.0,4.461,0.911,287.13828,41.77771,0,0,1,0
8081905,K02619.01,CONFIRMED,1.71,1195.0,482.56,3.27645723,2.219,323.0,5812.0,4.504,0.963,284.90573,43.949162,0,0,0,0
11465950,K02620.01,CONFIRMED,2.27,645.0,41.04,16.0573291,3.546,575.0,5644.0,4.575,0.806,296.75339,49.378109,0,0,0,0
9996632,K02621.01,FALSE POSITIVE,1.97,934.0,179.79,8.44326557,3.353,359.5,6081.0,4.468,1.023,284.28259,46.991638,0,0,1,0
4665571,K02393.01,CONFIRMED,1.32,848.0,122.02,4.60300256,2.6848,302.5,4821.0,4.529,0.788,294.6647,39.783829,0,0,0,0
4829935,K02395.01,FALSE POSITIVE,2.46,793.0,93.34,16.9329284,1.218,488.3,6310.0,4.417,1.095,290.06293,39.922272,0,0,1,0
9269042,K02397.01,CONFIRMED,1.47,632.0,37.81,12.00089667,3.266,420.7,5195.0,4.598,0.69,285.82233,45.711891,0,0,0,0
6199056,K02398.01,FALSE POSITIVE,91.91,3766.0,47688.8,1.169010526,1.1717,165.9,5944.0,3.25,5.847,289.93927,41.502659,0,1,0,0
11461433,K02399.01,CONFIRMED,0.89,1246.0,571.25,1.916940872,1.4243,105.1,5083.0,4.468,0.872,294.88965,49.379768,0,0,0,0
11818607,K02467.01,CONFIRMED,1.15,1049.0,286.32,5.05661302,3.926,137.9,5926.0,4.506,0.939,294.22446,50.075588,0,0,0,0
8380709,K02468.01,CONFIRMED,1.74,647.0,41.3,24.3344939,6.557,323.1,6091.0,4.487,0.967,296.89484,44.37178,0,0,0,0
6149910,K02469.01,CONFIRMED,2.34,284.0,1.54,131.187921,6.905,915.9,4898.0,4.518,0.803,298.59482,41.43594,0,0,0,0
9108085,K02470.01,FALSE POSITIVE,1.08,1496.0,1187.26,2.17489806,4.599,74.8,5749.0,4.323,1.15,297.78647,45.41748,0,0,1,1
5436013,K02471.01,CONFIRMED,1.66,542.0,20.35,25.8859397,4.548,217.1,5190.0,4.446,0.899,287.70688,40.685242,0,0,0,0
8676148,K02544.01,CONFIRMED,2.38,573.0,25.54,28.6253502,4.551,652.7,5774.0,4.508,0.941,285.80322,44.873428,0,0,0,0
9696358,K02545.01,CONFIRMED,1.42,1384.0,865.81,6.98141327,6.527,38.0,6054.0,3.923,2.163,284.59372,46.44978,0,0,0,0
5039129,K02546.01,FALSE POSITIVE,1.13,1843.0,2729.71,1.319677953,1.978,100.7,6306.0,4.426,1.076,298.34653,40.13979,0,0,1,0
4484336,K02547.01,CONFIRMED,1.48,946.0,188.93,8.94337724,2.469,215.1,6074.0,4.375,1.005,296.45575,39.598591,0,0,0,0
9580167,K02548.01,CANDIDATE,19.1,5171.0,168151.39,0.827151296,1.385,272.4,4452.0,2.28,11.895,288.18198,46.246181,0,0,0,0
9757613,K00250.01,CONFIRMED,2.83,431.0,8.14,12.282998287,2.7096,2794.7,3879.0,4.708,0.537,284.94098,46.56654,0,0,0,0
10527135,K02622.01,FALSE POSITIVE,1.11,2324.0,6891.11,0.328686504,0.8592,171.9,5430.0,4.535,0.847,288.41684,47.731091,0,1,0,0
11752906,K00253.01,CONFIRMED,2.73,530.0,18.73,6.383159135,1.7504,2313.2,3757.0,4.681,0.576,285.57434,49.962269,0,0,0,0
10916600,K02623.01,CONFIRMED,0.92,1183.0,462.81,5.57654782,3.673,53.6,6187.0,4.341,1.238,290.02591,48.335949,0,0,0,0
8429314,K02624.01,CONFIRMED,3.52,401.0,6.09,115.6863392,4.65,945.9,5800.0,4.327,1.149,291.2681,44.48819,0,0,0,0
9153570,K02625.01,CONFIRMED,1.37,1029.0,264.63,3.81371423,1.973,281.0,5547.0,4.571,0.82,291.39786,45.588558,0,0,0,0
11768142,K02626.01,CONFIRMED,1.58,242.0,0.81,38.0970717,4.307,913.3,3554.0,4.867,0.398,294.36609,49.915058,0,0,0,0
7984574,K02400.01,CANDIDATE,2.21,756.0,77.43,11.6191707,1.819,700.4,5870.0,4.56,0.834,299.06168,43.720329,0,0,0,0
9592579,K00243.01,FALSE POSITIVE,9.16,1385.0,868.86,2.637574744,5.4573,5423.5,6108.0,4.466,1.03,293.6701,46.29567,0,1,1,1
10336951,K02401.01,CANDIDATE,1.51,359.0,3.92,38.2292037,3.893,605.8,4544.0,4.656,0.598,290.83627,47.444939,0,0,0,0
8481129,K02402.01,CONFIRMED,1.54,557.0,22.73,16.3012727,3.974,259.5,4873.0,4.558,0.796,285.29575,44.55275,0,0,0,0
2142522,K02403.01,CONFIRMED,1.32,872.0,136.61,13.32354078,3.873,116.6,6113.0,4.341,1.218,286.62576,37.5373,0,0,0,0
9395719,K02472.01,CONFIRMED,2.07,1431.0,993.79,2.607545159,1.3916,351.5,6147.0,4.435,1.096,287.79385,45.98024,0,0,0,0
8753896,K02473.01,CONFIRMED,1.84,1047.0,283.66,3.24417541,1.992,371.9,5094.0,4.469,0.87,291.95999,44.900021,0,0,0,0
8240617,K02474.01,CANDIDATE,42.05,291.0,1.69,176.845697,3.812,431.6,5592.0,4.541,0.797,294.39749,44.124199,0,0,0,0
8746295,K02475.01,FALSE POSITIVE,1.27,897.0,153.07,6.85567248,2.268,197.7,5734.0,4.538,0.883,288.88123,44.959209,0,0,1,1
10090257,K02476.01,FALSE POSITIVE,1.01,942.0,186.39,2.28607282,7.82,261.8,4583.0,4.65,0.654,297.22394,47.025162,0,1,1,1
11295426,K00246.02,CONFIRMED,0.91,941.0,185.15,9.60505976,3.0063,55.0,5790.0,4.279,1.198,291.03232,49.040272,0,0,0,0
10679583,K02549.01,FALSE POSITIVE,0.99,987.0,224.45,3.54789928,2.861,185.3,5399.0,4.619,0.725,296.96017,47.964771,0,0,1,0
11622985,K02550.01,CANDIDATE,1.98,683.0,51.44,18.0243482,3.575,441.2,5955.0,4.52,0.91,297.24017,49.616859,0,0,0,0
11361283,K02551.01,CANDIDATE,1.53,537.0,19.62,16.4793229,3.312,479.1,4908.0,4.618,0.716,296.72305,49.106659,0,0,0,0
8757824,K02552.01,CONFIRMED,1.32,1368.0,828.52,3.65690909,2.064,107.4,6078.0,4.294,1.271,293.50049,44.932461,0,0,0,0
9832208,K02553.01,CONFIRMED,2.4,330.0,2.79,88.0712769,6.758,885.4,4939.0,4.506,0.819,292.30743,46.62664,0,0,0,0
6124512,K02627.01,CONFIRMED,3.24,1285.0,645.64,8.38395796,5.2,108.5,5405.0,3.741,2.605,292.12521,41.40781,0,0,0,0
10070468,K02628.01,CONFIRMED,1.27,1790.0,2432.14,1.68189051,2.992,83.2,5827.0,4.191,1.374,289.95651,47.02039,0,0,0,0
10031656,K02629.01,FALSE POSITIVE,1.82,843.0,119.26,8.59000355,6.68,298.1,5817.0,4.538,0.876,298.75491,46.941589,0,1,1,1
7584650,K02631.01,CONFIRMED,1.59,508.0,15.74,44.9977604,9.686,170.2,5871.0,4.493,0.983,282.23969,43.244049,0,0,0,0
11337566,K02632.01,CONFIRMED,1.36,1373.0,839.5,7.12815163,5.522,45.9,6311.0,3.998,1.994,284.42273,49.10622,0,0,0,0
6364215,K02404.01,CANDIDATE,1.65,1378.0,852.78,2.10081629,2.8182,169.1,5815.0,4.5,0.918,291.87799,41.769581,0,0,0,0
10202759,K02405.01,FALSE POSITIVE,25.5,3165.0,23715.46,0.872952088,1.4499,137.3,7102.0,3.972,2.082,289.80298,47.259159,0,0,1,0
5007345,K02406.01,CONFIRMED,3.76,1453.0,1054.63,7.01074295,2.1787,222.8,5814.0,3.745,2.476,290.6333,40.13699,0,0,0,0
12120484,K02407.01,CONFIRMED,2.13,809.0,101.22,17.2922631,7.042,203.1,5936.0,4.261,1.299,296.37692,50.621471,0,0,0,0
6429812,K02408.01,CONFIRMED,2.11,369.0,4.39,94.289223,4.102,505.4,5632.0,4.537,0.904,287.06638,41.874908,0,0,0,0
6846911,K02477.01,CONFIRMED,2.66,822.0,108.07,14.02634692,1.2808,403.6,5970.0,4.355,1.131,286.25165,42.378479,0,0,0,0
5385439,K02478.01,FALSE POSITIVE,2.12,741.0,71.19,12.425866431,29.1428,257.9,5428.0,4.404,0.94,297.58801,40.57798,1,0,1,1
5963582,K02479.01,CONFIRMED,2.11,772.0,84.0,25.5433704,8.567,138.6,5422.0,3.945,1.782,292.88528,41.27924,0,0,0,0
4476423,K02481.01,FALSE POSITIVE,15.96,1326.0,730.99,33.8542586,12.689,253.3,4553.0,2.605,10.472,294.78235,39.596519,1,0,0,0
11403389,K02482.01,CONFIRMED,2.44,487.0,13.27,45.0909201,4.605,436.3,5790.0,4.528,0.9,292.11517,49.256432,0,0,0,0
9851662,K02483.01,CONFIRMED,1.44,665.0,46.3,15.0539886,4.422,221.5,5475.0,4.479,0.818,298.95032,46.692799,0,0,0,0
6467363,K02840.01,CANDIDATE,0.92,1112.0,361.27,3.67936863,3.47,85.9,5676.0,4.474,0.848,298.35361,41.820068,0,0,0,0
6467363,K02840.02,CANDIDATE,0.77,879.0,141.12,7.4464635,4.084,78.0,5676.0,4.474,0.848,298.35361,41.820068,0,0,0,0
8758204,K02841.01,CONFIRMED,2.73,289.0,1.65,159.388788,8.432,1033.0,5135.0,4.464,0.874,293.6394,44.982529,0,0,0,0
8733898,K02842.01,CONFIRMED,1.73,648.0,41.85,1.565412613,0.7572,2754.6,3464.0,4.923,0.328,282.25021,44.921108,0,0,0,0
8733898,K02842.02,CONFIRMED,1.72,436.0,8.54,5.14892346,0.9613,2355.0,3464.0,4.923,0.328,282.25021,44.921108,0,0,0,0
3228945,K02917.01,FALSE POSITIVE,1.37,2190.0,5461.14,0.730943372,3.004,134.7,6143.0,4.418,1.067,289.7934,38.385078,0,1,1,1
7008149,K02918.01,FALSE POSITIVE,13.96,1807.0,2508.21,0.515552803,1.7869,1224.1,5068.0,4.556,0.73,281.55936,42.520489,0,0,1,0
10332213,K02919.01,CONFIRMED,25.82,1205.0,499.07,2.522590567,1.406,210.2,5591.0,4.559,0.86,288.75073,47.490921,0,0,0,0
7090524,K02920.01,CONFIRMED,1.48,1011.0,246.9,6.73968289,4.183,142.0,5511.0,4.261,1.176,280.82339,42.636051,0,0,0,0
11133306,K00276.01,CONFIRMED,2.4,584.0,27.58,41.74598855,4.6125,421.8,5978.0,4.316,1.171,289.6644,48.706211,0,0,0,0
6307063,K02702.01,FALSE POSITIVE,3.82,455.0,10.13,75.378004,6.744,447.8,5876.0,4.374,1.077,297.62936,41.637459,0,1,1,1
5871985,K02703.01,CONFIRMED,2.72,202.0,0.39,213.258526,7.768,1992.3,4477.0,4.649,0.637,290.37631,41.150742,0,0,0,0
8292840,K00260.02,CONFIRMED,2.51,475.0,12.07,100.2830675,10.8636,351.2,6214.0,4.238,1.297,289.34732,44.208511,0,0,0,0
9730163,K02704.01,CONFIRMED,1.56,341.0,3.18,4.871223664,1.5916,6462.0,3157.0,5.112,0.18,298.73611,46.498634,0,0,0,0
9730163,K02704.02,CONFIRMED,0.92,401.0,6.12,2.984157711,1.2637,2598.0,3157.0,5.112,0.18,298.73611,46.498634,0,0,0,0
11453592,K02705.01,CONFIRMED,1.24,557.0,22.75,2.8867624,0.9879,631.8,3483.0,4.875,0.389,290.95615,49.366398,0,0,0,0
3834322,K02763.01,FALSE POSITIVE,1.08,1676.0,1873.28,0.498434645,0.955,239.2,4784.0,4.618,0.708,286.0499,38.960201,0,1,0,0
10073672,K02764.01,CANDIDATE,1.19,795.0,94.26,2.252976718,1.7131,467.9,4039.0,4.708,0.559,291.23148,47.033932,0,0,0,0
11188249,K02765.01,FALSE POSITIVE,1.74,1783.0,2387.41,2.75505467,3.426,85.5,6257.0,4.063,1.748,290.63736,48.883133,0,0,1,0
4677282,K02766.01,FALSE POSITIVE,77.12,3384.0,30903.98,1.572181216,7.219,219.5,6622.0,3.421,4.315,297.11057,39.703911,0,1,1,1
5097470,K02767.01,FALSE POSITIVE,1.08,1736.0,2142.23,1.28805834,3.419,92.6,5631.0,4.33,1.132,291.25308,40.216671,0,1,1,1
4858610,K02844.01,FALSE POSITIVE,1.06,1162.0,431.75,2.72288246,2.408,152.6,5458.0,4.53,0.872,297.38028,39.941071,0,0,1,0
10591855,K02845.01,CONFIRMED,0.93,998.0,234.92,1.574090323,1.5796,224.9,4313.0,4.662,0.65,288.41653,47.878731,0,0,0,0
4832175,K02846.01,FALSE POSITIVE,0.88,1229.0,537.85,0.947738312,1.206,202.2,4464.0,4.643,0.638,290.73154,39.920269,0,0,1,1
7749773,K02848.01,CONFIRMED,1.55,894.0,150.64,13.7872627,5.747,75.1,5691.0,4.139,1.458,290.66412,43.49984,0,0,0,0
9451706,K00271.03,CONFIRMED,1.46,884.0,144.45,14.4359459,3.414,107.3,6075.0,4.264,1.352,285.19,46.027962,0,0,0,0
10064256,K02849.01,CONFIRMED,1.02,897.0,153.48,5.95958637,2.899,133.1,5452.0,4.535,0.9,286.92429,47.053741,0,0,0,0
6842807,K02921.01,CANDIDATE,1.49,604.0,31.48,16.6146221,2.706,361.2,5295.0,4.548,0.8,284.35434,42.388371,0,0,0,0
4381282,K02922.01,FALSE POSITIVE,0.76,1801.0,2487.04,0.497581917,1.46,140.6,5271.0,4.634,0.63,295.53534,39.40818,0,1,1,0
9815053,K02923.01,CANDIDATE,1.19,835.0,114.94,5.83892993,1.1066,237.4,5279.0,4.588,0.769,283.39825,46.689789,0,0,0,0
7609553,K02924.01,CONFIRMED,0.87,1123.0,374.78,2.279523364,1.6202,126.8,5017.0,4.516,0.797,292.4404,43.209431,0,0,0,0
10122538,K02926.01,CONFIRMED,2.21,434.0,8.39,12.2854718,2.996,1617.1,3891.0,4.718,0.564,283.33606,47.174541,0,0,0,0
10122538,K02926.02,CONFIRMED,2.2,566.0,24.23,5.53609368,2.2942,1223.3,3891.0,4.718,0.564,283.33606,47.174541,0,0,0,0
9697131,K02706.01,CANDIDATE,1.75,1782.0,2380.18,3.09756897,4.588,83.3,6329.0,4.026,1.885,285.07767,46.419601,0,0,0,0
5480640,K02707.01,CONFIRMED,3.21,486.0,13.17,58.0337426,5.584,807.1,5467.0,4.271,1.152,299.50174,40.670799,0,0,0,0
5480640,K02707.02,CONFIRMED,1.68,773.0,84.28,14.4252635,3.754,221.2,5467.0,4.271,1.152,299.50174,40.670799,0,0,0,0
5480640,K02707.03,CONFIRMED,2.69,630.0,37.15,26.6757818,2.696,474.8,5467.0,4.271,1.152,299.50174,40.670799,0,0,0,0
5175986,K02708.01,CONFIRMED,1.52,1389.0,880.33,0.868386354,1.066,488.5,4792.0,4.627,0.704,288.43359,40.380878,0,0,0,0
9008737,K02768.01,CONFIRMED,1.18,730.0,67.13,11.8288843,3.337,191.0,5653.0,4.551,0.857,286.39862,45.343529,0,0,0,0
9008737,K02768.02,CONFIRMED,1.63,678.0,49.97,14.7512034,1.25,261.1,5653.0,4.551,0.857,286.39862,45.343529,0,0,0,0
9692128,K02769.01,FALSE POSITIVE,1.46,1743.0,2180.25,1.480323978,1.833,166.2,5996.0,4.342,1.081,282.01251,46.4282,0,1,0,1
10917043,K02770.01,CANDIDATE,2.11,200.0,0.38,205.385912,8.681,1248.7,4400.0,4.659,0.624,290.25385,48.360821,0,0,0,0
6521045,K00041.02,CONFIRMED,1.3,1155.0,420.97,6.88707073,4.4679,68.7,5788.0,4.122,1.474,291.38599,41.990269,0,0,0,0
8167959,K00267.01,FALSE POSITIVE,15049.8,398.0,5.96,165.75597,8.45,57.3,5800.0,4.119,1.412,292.62637,44.02113,0,0,0,0
4075015,K02850.01,FALSE POSITIVE,1.07,1635.0,1691.99,1.11431205,2.112,160.4,5776.0,4.554,0.849,295.86008,39.140839,0,1,1,0
6697605,K02851.01,CONFIRMED,2.27,1129.0,382.68,3.42064689,1.767,356.8,5370.0,4.411,0.966,293.56635,42.13258,0,0,0,0
6697605,K02851.02,CANDIDATE,1.5,1583.0,1488.51,1.23935745,1.683,150.9,5370.0,4.411,0.966,293.56635,42.13258,0,0,0,0
6294819,K02852.01,CONFIRMED,1.36,2085.0,4473.06,0.675650404,1.8261,200.7,5966.0,4.493,0.961,294.76697,41.64468,0,0,0,0
12602314,K02853.01,CANDIDATE,1.12,1350.0,782.45,1.407020118,1.3766,181.9,5022.0,4.485,0.849,290.43323,51.626041,0,0,0,0
5787131,K02927.01,CANDIDATE,2.31,674.0,48.81,24.4359956,6.254,496.6,6197.0,4.449,1.035,290.54007,41.09304,0,0,0,0
3230753,K02928.01,FALSE POSITIVE,1.24,597.0,29.95,17.7337356,5.558,217.3,5335.0,4.56,0.831,290.2471,38.33939,0,0,1,1
8358012,K02929.01,FALSE POSITIVE,1.49,729.0,66.74,10.06478627,2.86,285.7,5438.0,4.574,0.82,288.96942,44.359009,0,1,1,1
4664046,K02930.01,FALSE POSITIVE,0.83,1429.0,987.44,1.12976597,3.096,133.7,5366.0,4.625,0.715,294.30652,39.765282,0,1,1,0
11401755,K00277.01,CONFIRMED,3.54,926.0,174.1,16.23191704,7.461,501.6,5919.0,4.042,1.585,291.25018,49.231834,0,0,0,0
4180401,K02709.01,FALSE POSITIVE,2.82,618.0,34.56,15.4126766,3.402,599.8,5240.0,4.555,0.856,296.54736,39.222542,0,1,1,0
6350476,K02710.01,FALSE POSITIVE,1.07,1539.0,1320.65,1.110599919,1.3493,157.6,5227.0,4.463,0.867,286.86526,41.796021,0,0,1,0
8292840,K00260.03,CONFIRMED,1.51,790.0,92.0,21.86965714,5.5177,125.5,6214.0,4.238,1.297,289.34732,44.208511,0,0,0,0
5272233,K02711.01,CONFIRMED,1.62,939.0,183.39,9.02436414,3.011,214.6,5885.0,4.348,1.111,290.94449,40.480042,0,0,0,0
5272233,K02711.02,CONFIRMED,1.43,755.0,76.86,17.3408735,3.398,159.0,5885.0,4.348,1.111,290.94449,40.480042,0,0,0,0
11456382,K02771.01,FALSE POSITIVE,1.91,2563.0,10224.99,0.814280672,2.326,134.9,6366.0,4.167,1.543,292.49802,49.329006,0,0,1,1
3130548,K02773.01,FALSE POSITIVE,1.57,1864.0,2857.19,0.878855771,1.1014,269.7,5727.0,4.438,0.937,294.57697,38.265518,0,1,1,0
9593757,K02774.01,FALSE POSITIVE,8.91,1342.0,766.49,2.49432176,2.3269,8043.0,5780.0,4.438,1.0,294.1062,46.210991,0,1,1,1
6346809,K02775.01,CANDIDATE,27.21,673.0,48.33,17.57704569,2.022,670.0,5653.0,4.442,0.901,285.09872,41.775921,0,0,0,0
4275117,K02776.01,FALSE POSITIVE,1.03,1815.0,2556.97,1.00652785,1.3175,125.9,6089.0,4.527,0.889,294.63834,39.39798,0,0,1,0
6545051,K02777.01,FALSE POSITIVE,1.11,1182.0,462.26,1.99566293,4.514,197.0,5235.0,4.595,0.771,297.82056,41.96693,0,0,1,1
5513866,K02854.01,FALSE POSITIVE,1.38,1999.0,3759.62,0.755111225,3.164,168.0,5780.0,4.438,1.0,284.35446,40.723286,1,0,1,1
4547603,K02855.01,CANDIDATE,1.3,1628.0,1659.74,1.400755743,1.0562,144.4,5487.0,4.333,1.072,287.19247,39.626148,0,0,0,0
